tile_x,tile_y,zoom,inside_polygon
67808,46443,17,0
67808,46444,17,0
67808,46445,17,0
67808,46446,17,0
67808,46447,17,0
67808,46448,17,0
67809,46408,17,1
67809,46409,17,1
67809,46410,17,1
67809,46411,17,1
67809,46412,17,1
67809,46413,17,1
67809,46414,17,1
67809,46415,17,1
67809,46416,17,1
67809,46417,17,1
67809,46418,17,1
67809,46419,17,1
67809,46420,17,1
67809,46421,17,1
67809,46422,17,1
67809,46423,17,1
67809,46424,17,1
67809,46425,17,1
67809,46426,17,1
67809,46427,17,1
67809,46428,17,1
67809,46429,17,1
67809,46430,17,1
67809,46431,17,1
67809,46432,17,1
67809,46433,17,1
67809,46434,17,1
67809,46435,17,1
67809,46436,17,1
67809,46437,17,1
67809,46438,17,1
67809,46439,17,1
67809,46440,17,0
67809,46441,17,0
67809,46442,17,0
67809,46443,17,0
67809,46444,17,0
67809,46445,17,0
67809,46446,17,0
67809,46447,17,0
67809,46448,17,0
67810,46408,17,1
67810,46409,17,1
67810,46410,17,1
67810,46411,17,1
67810,46412,17,1
67810,46413,17,1
67810,46414,17,1
67810,46415,17,1
67810,46416,17,1
67810,46417,17,1
67810,46418,17,1
67810,46419,17,1
67810,46420,17,1
67810,46421,17,1
67810,46422,17,1
67810,46423,17,1
67810,46424,17,1
67810,46425,17,1
67810,46426,17,1
67810,46427,17,1
67810,46428,17,1
67810,46429,17,1
67810,46430,17,1
67810,46431,17,1
67810,46432,17,1
67810,46433,17,1
67810,46434,17,1
67810,46435,17,1
67810,46436,17,1
67810,46437,17,1
67810,46438,17,1
67810,46439,17,1
67810,46440,17,0
67810,46441,17,0
67810,46442,17,0
67810,46443,17,0
67810,46444,17,0
67810,46445,17,0
67810,46446,17,0
67810,46447,17,0
67810,46448,17,0
67811,46408,17,1
67811,46409,17,1
67811,46410,17,1
67811,46411,17,1
67811,46412,17,1
67811,46413,17,1
67811,46414,17,1
67811,46415,17,1
67811,46416,17,1
67811,46417,17,1
67811,46418,17,1
67811,46419,17,1
67811,46420,17,1
67811,46421,17,1
67811,46422,17,1
67811,46423,17,1
67811,46424,17,1
67811,46425,17,1
67811,46426,17,1
67811,46427,17,1
67811,46428,17,1
67811,46429,17,1
67811,46430,17,1
67811,46431,17,1
67811,46432,17,1
67811,46433,17,1
67811,46434,17,1
67811,46435,17,1
67811,46436,17,1
67811,46437,17,1
67811,46438,17,1
67811,46439,17,1
67811,46440,17,0
67811,46441,17,0
67811,46442,17,0
67811,46443,17,0
67811,46444,17,0
67811,46445,17,0
67811,46446,17,0
67811,46447,17,0
67811,46448,17,0
67812,46408,17,1
67812,46409,17,1
67812,46410,17,1
67812,46411,17,1
67812,46412,17,1
67812,46413,17,1
67812,46414,17,1
67812,46415,17,1
67812,46416,17,1
67812,46417,17,1
67812,46418,17,1
67812,46419,17,1
67812,46420,17,1
67812,46421,17,1
67812,46422,17,1
67812,46423,17,1
67812,46424,17,1
67812,46425,17,1
67812,46426,17,1
67812,46427,17,1
67812,46428,17,1
67812,46429,17,1
67812,46430,17,1
67812,46431,17,1
67812,46432,17,1
67812,46433,17,1
67812,46434,17,1
67812,46435,17,1
67812,46436,17,1
67812,46437,17,1
67812,46438,17,1
67812,46439,17,1
67812,46440,17,0
67812,46441,17,0
67812,46442,17,0
67812,46443,17,0
67812,46444,17,0
67812,46445,17,0
67812,46446,17,0
67812,46447,17,0
67812,46448,17,0
67813,46408,17,1
67813,46409,17,1
67813,46410,17,1
67813,46411,17,1
67813,46412,17,1
67813,46413,17,1
67813,46414,17,1
67813,46415,17,1
67813,46416,17,1
67813,46417,17,1
67813,46418,17,1
67813,46419,17,1
67813,46420,17,1
67813,46421,17,1
67813,46422,17,1
67813,46423,17,1
67813,46424,17,1
67813,46425,17,1
67813,46426,17,1
67813,46427,17,1
67813,46428,17,1
67813,46429,17,1
67813,46430,17,1
67813,46431,17,1
67813,46432,17,1
67813,46433,17,1
67813,46434,17,1
67813,46435,17,1
67813,46436,17,1
67813,46437,17,1
67813,46438,17,1
67813,46439,17,1
67813,46440,17,0
67813,46441,17,0
67813,46442,17,0
67813,46443,17,0
67813,46444,17,0
67813,46445,17,0
67813,46446,17,0
67813,46447,17,0
67813,46448,17,0
67814,46408,17,1
67814,46409,17,1
67814,46410,17,1
67814,46411,17,1
67814,46412,17,1
67814,46413,17,1
67814,46414,17,1
67814,46415,17,1
67814,46416,17,1
67814,46417,17,1
67814,46418,17,1
67814,46419,17,1
67814,46420,17,1
67814,46421,17,1
67814,46422,17,1
67814,46423,17,1
67814,46424,17,1
67814,46425,17,1
67814,46426,17,1
67814,46427,17,1
67814,46428,17,1
67814,46429,17,1
67814,46430,17,1
67814,46431,17,1
67814,46432,17,1
67814,46433,17,1
67814,46434,17,1
67814,46435,17,1
67814,46436,17,1
67814,46437,17,1
67814,46438,17,1
67814,46439,17,1
67814,46440,17,0
67814,46441,17,0
67814,46442,17,0
67814,46443,17,0
67814,46444,17,0
67814,46445,17,0
67814,46446,17,0
67814,46447,17,0
67814,46448,17,0
67815,46408,17,1
67815,46409,17,1
67815,46410,17,1
67815,46411,17,1
67815,46412,17,1
67815,46413,17,1
67815,46414,17,1
67815,46415,17,1
67815,46416,17,1
67815,46417,17,1
67815,46418,17,1
67815,46419,17,1
67815,46420,17,1
67815,46421,17,1
67815,46422,17,1
67815,46423,17,1
67815,46424,17,1
67815,46425,17,1
67815,46426,17,1
67815,46427,17,1
67815,46428,17,1
67815,46429,17,1
67815,46430,17,1
67815,46431,17,1
67815,46432,17,1
67815,46433,17,1
67815,46434,17,1
67815,46435,17,1
67815,46436,17,1
67815,46437,17,1
67815,46438,17,1
67815,46439,17,1
67815,46440,17,0
67815,46441,17,0
67815,46442,17,0
67815,46443,17,0
67815,46444,17,0
67815,46445,17,0
67815,46446,17,0
67815,46447,17,0
67815,46448,17,0
67816,46408,17,1
67816,46409,17,1
67816,46410,17,1
67816,46411,17,1
67816,46412,17,1
67816,46413,17,1
67816,46414,17,1
67816,46415,17,1
67816,46416,17,1
67816,46417,17,1
67816,46418,17,1
67816,46419,17,1
67816,46420,17,1
67816,46421,17,1
67816,46422,17,1
67816,46423,17,1
67816,46424,17,1
67816,46425,17,1
67816,46426,17,1
67816,46427,17,1
67816,46428,17,1
67816,46429,17,1
67816,46430,17,1
67816,46431,17,1
67816,46432,17,0
67816,46433,17,0
67816,46434,17,0
67816,46435,17,0
67816,46436,17,0
67816,46437,17,0
67816,46438,17,0
67816,46439,17,0
67816,46440,17,0
67816,46441,17,0
67816,46442,17,0
67816,46443,17,0
67816,46444,17,0
67816,46445,17,0
67816,46446,17,0
67816,46447,17,0
67816,46448,17,0
67817,46408,17,1
67817,46409,17,1
67817,46410,17,1
67817,46411,17,1
67817,46412,17,1
67817,46413,17,1
67817,46414,17,1
67817,46415,17,1
67817,46416,17,1
67817,46417,17,1
67817,46418,17,1
67817,46419,17,1
67817,46420,17,1
67817,46421,17,1
67817,46422,17,1
67817,46423,17,1
67817,46424,17,1
67817,46425,17,1
67817,46426,17,1
67817,46427,17,1
67817,46428,17,1
67817,46429,17,1
67817,46430,17,1
67817,46431,17,1
67817,46432,17,0
67817,46433,17,0
67817,46434,17,0
67817,46435,17,0
67817,46436,17,0
67817,46437,17,0
67817,46438,17,0
67817,46439,17,0
67817,46440,17,0
67817,46441,17,0
67817,46442,17,0
67817,46443,17,0
67817,46444,17,0
67817,46445,17,0
67817,46446,17,0
67817,46447,17,0
67817,46448,17,0
67818,46408,17,1
67818,46409,17,1
67818,46410,17,1
67818,46411,17,1
67818,46412,17,1
67818,46413,17,1
67818,46414,17,1
67818,46415,17,1
67818,46416,17,1
67818,46417,17,1
67818,46418,17,1
67818,46419,17,1
67818,46420,17,1
67818,46421,17,1
67818,46422,17,1
67818,46423,17,1
67818,46424,17,1
67818,46425,17,1
67818,46426,17,1
67818,46427,17,1
67818,46428,17,1
67818,46429,17,1
67818,46430,17,1
67818,46431,17,1
67818,46432,17,0
67818,46433,17,0
67818,46434,17,0
67818,46435,17,0
67818,46436,17,0
67818,46437,17,0
67818,46438,17,0
67818,46439,17,0
67818,46440,17,0
67818,46441,17,0
67818,46442,17,0
67818,46443,17,0
67818,46444,17,0
67818,46445,17,0
67818,46446,17,0
67818,46447,17,0
67818,46448,17,0
67819,46408,17,1
67819,46409,17,1
67819,46410,17,1
67819,46411,17,1
67819,46412,17,1
67819,46413,17,1
67819,46414,17,1
67819,46415,17,1
67819,46416,17,1
67819,46417,17,1
67819,46418,17,1
67819,46419,17,1
67819,46420,17,1
67819,46421,17,1
67819,46422,17,1
67819,46423,17,1
67819,46424,17,1
67819,46425,17,1
67819,46426,17,1
67819,46427,17,1
67819,46428,17,1
67819,46429,17,1
67819,46430,17,1
67819,46431,17,1
67819,46432,17,0
67819,46433,17,0
67819,46434,17,0
67819,46435,17,0
67819,46436,17,0
67819,46437,17,0
67819,46438,17,0
67819,46439,17,0
67819,46440,17,0
67819,46441,17,0
67819,46442,17,0
67819,46443,17,0
67819,46444,17,0
67819,46445,17,0
67819,46446,17,0
67819,46447,17,0
67819,46448,17,0
67820,46408,17,1
67820,46409,17,1
67820,46410,17,1
67820,46411,17,1
67820,46412,17,1
67820,46413,17,1
67820,46414,17,1
67820,46415,17,1
67820,46416,17,1
67820,46417,17,1
67820,46418,17,1
67820,46419,17,1
67820,46420,17,1
67820,46421,17,1
67820,46422,17,1
67820,46423,17,1
67820,46424,17,1
67820,46425,17,1
67820,46426,17,1
67820,46427,17,1
67820,46428,17,1
67820,46429,17,1
67820,46430,17,1
67820,46431,17,1
67820,46432,17,0
67820,46433,17,0
67820,46434,17,0
67820,46435,17,0
67820,46436,17,0
67820,46437,17,0
67820,46438,17,0
67820,46439,17,0
67820,46440,17,0
67820,46441,17,0
67820,46442,17,0
67820,46443,17,0
67820,46444,17,0
67820,46445,17,0
