tile_x,tile_y,zoom,yard_name
67826,46367,17,Yard (Main)
67829,46372,17,Yard (Main)
67830,46373,17,Yard (Main)
67836,46375,17,Yard (Main)
67837,46376,17,Yard (Main)
67839,46378,17,Yard (Main)
67840,46379,17,Yard (Main)
67841,46380,17,Yard (Main)
67843,46382,17,Yard (Main)
67845,46384,17,Yard (Main)
67846,46385,17,Yard (Main)
67795,46366,17,Yard (Main)
67738,46537,17,Yard (Main)
67741,46482,17,Yard (Main)
67809,46361,17,Yard (Main)
67808,46362,17,Yard (Main)
67824,46366,17,Yard (Main)
67826,46366,17,Yard (Main)
67829,46373,17,Yard (Main)
67836,46374,17,Yard (Main)
67840,46378,17,Yard (Main)
67842,46380,17,Yard (Main)
67844,46382,17,Yard (Main)
67846,46384,17,Yard (Main)
67794,46366,17,Yard (Main)
67738,46536,17,Yard (Main)
67740,46482,17,Yard (Main)
67809,46360,17,Yard (Main)
67808,46361,17,Yard (Main)
67824,46365,17,Yard (Main)
67826,46365,17,Yard (Main)
67836,46373,17,Yard (Main)
67841,46378,17,Yard (Main)
67843,46380,17,Yard (Main)
67844,46381,17,Yard (Main)
67845,46382,17,Yard (Main)
67847,46384,17,Yard (Main)
67794,46365,17,Yard (Main)
67739,46536,17,Yard (Main)
67739,46482,17,Yard (Main)
67809,46359,17,Yard (Main)
67825,46365,17,Yard (Main)
67826,46364,17,Yard (Main)
67836,46372,17,Yard (Main)
67841,46377,17,Yard (Main)
67843,46379,17,Yard (Main)
67845,46381,17,Yard (Main)
67846,46382,17,Yard (Main)
67847,46383,17,Yard (Main)
67794,46364,17,Yard (Main)
67739,46535,17,Yard (Main)
67740,46536,17,Yard (Main)
67739,46483,17,Yard (Main)
67809,46358,17,Yard (Main)
67810,46359,17,Yard (Main)
67825,46364,17,Yard (Main)
67836,46371,17,Yard (Main)
67835,46372,17,Yard (Main)
67842,46377,17,Yard (Main)
67844,46379,17,Yard (Main)
67846,46381,17,Yard (Main)
67848,46383,17,Yard (Main)
67794,46363,17,Yard (Main)
67740,46535,17,Yard (Main)
67738,46483,17,Yard (Main)
67809,46357,17,Yard (Main)
67810,46358,17,Yard (Main)
67836,46370,17,Yard (Main)
67835,46371,17,Yard (Main)
67842,46376,17,Yard (Main)
67845,46379,17,Yard (Main)
67847,46381,17,Yard (Main)
67849,46383,17,Yard (Main)
67794,46362,17,Yard (Main)
67740,46534,17,Yard (Main)
67737,46483,17,Yard (Main)
67810,46357,17,Yard (Main)
67811,46358,17,Yard (Main)
67835,46370,17,Yard (Main)
67843,46376,17,Yard (Main)
67845,46378,17,Yard (Main)
67848,46381,17,Yard (Main)
67850,46383,17,Yard (Main)
67795,46362,17,Yard (Main)
67740,46533,17,Yard (Main)
67737,46482,17,Yard (Main)
67810,46356,17,Yard (Main)
67812,46358,17,Yard (Main)
67835,46369,17,Yard (Main)
67843,46375,17,Yard (Main)
67846,46378,17,Yard (Main)
67848,46380,17,Yard (Main)
67850,46382,17,Yard (Main)
67851,46383,17,Yard (Main)
67795,46361,17,Yard (Main)
67741,46533,17,Yard (Main)
67736,46482,17,Yard (Main)
67810,46355,17,Yard (Main)
67812,46357,17,Yard (Main)
67834,46369,17,Yard (Main)
67843,46374,17,Yard (Main)
67847,46378,17,Yard (Main)
67849,46380,17,Yard (Main)
67851,46382,17,Yard (Main)
67852,46383,17,Yard (Main)
67796,46361,17,Yard (Main)
67741,46532,17,Yard (Main)
67735,46482,17,Yard (Main)
67810,46354,17,Yard (Main)
67813,46357,17,Yard (Main)
67833,46369,17,Yard (Main)
67843,46373,17,Yard (Main)
67848,46378,17,Yard (Main)
67849,46379,17,Yard (Main)
67852,46382,17,Yard (Main)
67853,46383,17,Yard (Main)
67796,46360,17,Yard (Main)
67741,46531,17,Yard (Main)
67734,46482,17,Yard (Main)
67810,46353,17,Yard (Main)
67811,46354,17,Yard (Main)
67814,46357,17,Yard (Main)
67833,46368,17,Yard (Main)
67842,46373,17,Yard (Main)
67849,46378,17,Yard (Main)
67850,46379,17,Yard (Main)
67852,46381,17,Yard (Main)
67853,46382,17,Yard (Main)
67797,46360,17,Yard (Main)
67742,46531,17,Yard (Main)
67734,46483,17,Yard (Main)
67811,46353,17,Yard (Main)
67809,46353,17,Yard (Main)
67815,46357,17,Yard (Main)
67833,46367,17,Yard (Main)
67842,46372,17,Yard (Main)
67850,46378,17,Yard (Main)
67851,46379,17,Yard (Main)
67854,46382,17,Yard (Main)
67797,46359,17,Yard (Main)
67743,46531,17,Yard (Main)
67733,46483,17,Yard (Main)
67808,46353,17,Yard (Main)
67815,46356,17,Yard (Main)
67816,46357,17,Yard (Main)
67815,46358,17,Yard (Main)
67833,46366,17,Yard (Main)
67841,46372,17,Yard (Main)
67850,46377,17,Yard (Main)
67851,46378,17,Yard (Main)
67855,46382,17,Yard (Main)
67798,46359,17,Yard (Main)
67743,46530,17,Yard (Main)
67732,46483,17,Yard (Main)
67808,46352,17,Yard (Main)
67807,46353,17,Yard (Main)
67816,46358,17,Yard (Main)
67815,46359,17,Yard (Main)
67833,46365,17,Yard (Main)
67840,46372,17,Yard (Main)
67851,46377,17,Yard (Main)
67852,46378,17,Yard (Main)
67855,46381,17,Yard (Main)
67798,46358,17,Yard (Main)
67744,46530,17,Yard (Main)
67732,46484,17,Yard (Main)
67731,46483,17,Yard (Main)
67807,46354,17,Yard (Main)
67817,46358,17,Yard (Main)
67816,46359,17,Yard (Main)
67814,46359,17,Yard (Main)
67834,46365,17,Yard (Main)
67840,46371,17,Yard (Main)
67852,46377,17,Yard (Main)
67853,46378,17,Yard (Main)
67856,46381,17,Yard (Main)
67798,46357,17,Yard (Main)
67744,46529,17,Yard (Main)
67745,46530,17,Yard (Main)
67731,46484,17,Yard (Main)
67731,46482,17,Yard (Main)
67807,46355,17,Yard (Main)
67817,46359,17,Yard (Main)
67834,46364,17,Yard (Main)
67835,46365,17,Yard (Main)
67839,46371,17,Yard (Main)
67852,46376,17,Yard (Main)
67853,46377,17,Yard (Main)
67856,46380,17,Yard (Main)
67857,46381,17,Yard (Main)
67799,46357,17,Yard (Main)
67745,46529,17,Yard (Main)
67730,46482,17,Yard (Main)
67806,46355,17,Yard (Main)
67818,46359,17,Yard (Main)
67834,46363,17,Yard (Main)
67835,46364,17,Yard (Main)
67836,46365,17,Yard (Main)
67838,46371,17,Yard (Main)
67853,46376,17,Yard (Main)
67856,46379,17,Yard (Main)
67858,46381,17,Yard (Main)
67799,46356,17,Yard (Main)
67745,46528,17,Yard (Main)
67729,46482,17,Yard (Main)
67805,46355,17,Yard (Main)
67818,46360,17,Yard (Main)
67833,46363,17,Yard (Main)
67836,46366,17,Yard (Main)
67838,46370,17,Yard (Main)
67853,46375,17,Yard (Main)
67854,46376,17,Yard (Main)
67856,46378,17,Yard (Main)
67858,46380,17,Yard (Main)
67800,46356,17,Yard (Main)
67745,46527,17,Yard (Main)
67746,46528,17,Yard (Main)
67729,46483,17,Yard (Main)
67805,46356,17,Yard (Main)
67804,46355,17,Yard (Main)
67819,46360,17,Yard (Main)
67833,46362,17,Yard (Main)
67837,46366,17,Yard (Main)
67838,46369,17,Yard (Main)
67854,46375,17,Yard (Main)
67855,46376,17,Yard (Main)
67857,46378,17,Yard (Main)
67859,46380,17,Yard (Main)
67800,46355,17,Yard (Main)
67746,46527,17,Yard (Main)
67729,46484,17,Yard (Main)
67803,46355,17,Yard (Main)
67820,46360,17,Yard (Main)
67832,46362,17,Yard (Main)
67837,46367,17,Yard (Main)
67838,46368,17,Yard (Main)
67854,46374,17,Yard (Main)
67855,46375,17,Yard (Main)
67858,46378,17,Yard (Main)
67860,46380,17,Yard (Main)
67800,46354,17,Yard (Main)
67801,46355,17,Yard (Main)
67746,46526,17,Yard (Main)
67728,46484,17,Yard (Main)
67803,46354,17,Yard (Main)
67802,46355,17,Yard (Main)
67820,46361,17,Yard (Main)
67831,46362,17,Yard (Main)
67838,46367,17,Yard (Main)
67855,46374,17,Yard (Main)
67856,46375,17,Yard (Main)
67859,46378,17,Yard (Main)
67861,46380,17,Yard (Main)
67800,46353,17,Yard (Main)
67801,46354,17,Yard (Main)
67746,46525,17,Yard (Main)
67728,46485,17,Yard (Main)
67802,46354,17,Yard (Main)
67821,46361,17,Yard (Main)
67830,46362,17,Yard (Main)
67855,46373,17,Yard (Main)
67856,46374,17,Yard (Main)
67860,46378,17,Yard (Main)
67862,46380,17,Yard (Main)
67801,46353,17,Yard (Main)
67746,46524,17,Yard (Main)
67728,46486,17,Yard (Main)
67802,46353,17,Yard (Main)
67822,46361,17,Yard (Main)
67830,46363,17,Yard (Main)
67856,46373,17,Yard (Main)
67857,46374,17,Yard (Main)
67860,46377,17,Yard (Main)
67863,46380,17,Yard (Main)
67746,46523,17,Yard (Main)
67747,46524,17,Yard (Main)
67745,46524,17,Yard (Main)
67727,46486,17,Yard (Main)
67823,46361,17,Yard (Main)
67829,46363,17,Yard (Main)
67857,46373,17,Yard (Main)
67858,46374,17,Yard (Main)
67861,46377,17,Yard (Main)
67864,46380,17,Yard (Main)
67747,46523,17,Yard (Main)
67745,46523,17,Yard (Main)
67748,46524,17,Yard (Main)
67744,46524,17,Yard (Main)
67727,46487,17,Yard (Main)
67824,46361,17,Yard (Main)
67828,46363,17,Yard (Main)
67857,46372,17,Yard (Main)
67858,46373,17,Yard (Main)
67862,46377,17,Yard (Main)
67864,46379,17,Yard (Main)
67748,46523,17,Yard (Main)
67745,46522,17,Yard (Main)
67744,46523,17,Yard (Main)
67726,46487,17,Yard (Main)
67825,46361,17,Yard (Main)
67828,46362,17,Yard (Main)
67858,46372,17,Yard (Main)
67859,46373,17,Yard (Main)
67863,46377,17,Yard (Main)
67864,46378,17,Yard (Main)
67745,46521,17,Yard (Main)
67726,46488,17,Yard (Main)
67826,46361,17,Yard (Main)
67827,46362,17,Yard (Main)
67858,46371,17,Yard (Main)
67859,46372,17,Yard (Main)
67864,46377,17,Yard (Main)
67865,46378,17,Yard (Main)
67745,46520,17,Yard (Main)
67725,46488,17,Yard (Main)
67827,46361,17,Yard (Main)
67826,46362,17,Yard (Main)
67859,46371,17,Yard (Main)
67860,46372,17,Yard (Main)
67864,46376,17,Yard (Main)
67865,46377,17,Yard (Main)
67744,46520,17,Yard (Main)
67725,46489,17,Yard (Main)
67859,46370,17,Yard (Main)
67860,46371,17,Yard (Main)
67861,46372,17,Yard (Main)
67864,46375,17,Yard (Main)
67743,46520,17,Yard (Main)
67724,46489,17,Yard (Main)
67860,46370,17,Yard (Main)
67861,46371,17,Yard (Main)
67862,46372,17,Yard (Main)
67864,46374,17,Yard (Main)
67743,46521,17,Yard (Main)
67742,46520,17,Yard (Main)
67724,46490,17,Yard (Main)
67862,46371,17,Yard (Main)
67863,46372,17,Yard (Main)
67862,46373,17,Yard (Main)
67864,46373,17,Yard (Main)
67742,46521,17,Yard (Main)
67741,46520,17,Yard (Main)
67723,46490,17,Yard (Main)
67862,46370,17,Yard (Main)
67864,46372,17,Yard (Main)
67863,46373,17,Yard (Main)
67741,46519,17,Yard (Main)
67723,46491,17,Yard (Main)
67863,46370,17,Yard (Main)
67864,46371,17,Yard (Main)
67740,46519,17,Yard (Main)
67723,46492,17,Yard (Main)
67864,46370,17,Yard (Main)
67739,46519,17,Yard (Main)
67722,46492,17,Yard (Main)
67738,46519,17,Yard (Main)
67722,46493,17,Yard (Main)
67737,46519,17,Yard (Main)
67721,46493,17,Yard (Main)
67737,46518,17,Yard (Main)
67721,46494,17,Yard (Main)
67736,46518,17,Yard (Main)
67720,46494,17,Yard (Main)
67735,46518,17,Yard (Main)
67720,46495,17,Yard (Main)
67735,46519,17,Yard (Main)
67719,46495,17,Yard (Main)
67734,46519,17,Yard (Main)
67719,46496,17,Yard (Main)
67734,46520,17,Yard (Main)
67733,46519,17,Yard (Main)
67719,46497,17,Yard (Main)
67734,46521,17,Yard (Main)
67733,46520,17,Yard (Main)
67733,46518,17,Yard (Main)
67732,46519,17,Yard (Main)
67720,46497,17,Yard (Main)
67719,46498,17,Yard (Main)
67732,46520,17,Yard (Main)
67732,46518,17,Yard (Main)
67720,46498,17,Yard (Main)
67719,46499,17,Yard (Main)
67732,46521,17,Yard (Main)
67732,46517,17,Yard (Main)
67731,46518,17,Yard (Main)
67719,46500,17,Yard (Main)
67732,46522,17,Yard (Main)
67720,46500,17,Yard (Main)
67733,46522,17,Yard (Main)
67720,46501,17,Yard (Main)
67733,46523,17,Yard (Main)
67721,46501,17,Yard (Main)
67733,46524,17,Yard (Main)
67721,46502,17,Yard (Main)
67732,46524,17,Yard (Main)
67722,46502,17,Yard (Main)
67731,46524,17,Yard (Main)
67722,46503,17,Yard (Main)
67731,46525,17,Yard (Main)
67723,46503,17,Yard (Main)
67730,46525,17,Yard (Main)
67723,46504,17,Yard (Main)
67729,46525,17,Yard (Main)
67724,46504,17,Yard (Main)
67729,46524,17,Yard (Main)
67728,46525,17,Yard (Main)
67725,46504,17,Yard (Main)
67724,46505,17,Yard (Main)
67728,46524,17,Yard (Main)
67727,46525,17,Yard (Main)
67726,46504,17,Yard (Main)
67725,46505,17,Yard (Main)
67727,46526,17,Yard (Main)
67727,46504,17,Yard (Main)
67727,46527,17,Yard (Main)
67728,46504,17,Yard (Main)
67727,46505,17,Yard (Main)
67726,46527,17,Yard (Main)
67729,46504,17,Yard (Main)
67727,46506,17,Yard (Main)
67726,46528,17,Yard (Main)
67725,46527,17,Yard (Main)
67729,46505,17,Yard (Main)
67728,46506,17,Yard (Main)
67727,46507,17,Yard (Main)
67725,46526,17,Yard (Main)
67724,46527,17,Yard (Main)
67729,46506,17,Yard (Main)
67727,46508,17,Yard (Main)
67724,46526,17,Yard (Main)
67727,46509,17,Yard (Main)
67726,46508,17,Yard (Main)
67724,46525,17,Yard (Main)
67727,46510,17,Yard (Main)
67726,46509,17,Yard (Main)
67724,46524,17,Yard (Main)
67723,46525,17,Yard (Main)
67726,46510,17,Yard (Main)
67724,46523,17,Yard (Main)
67723,46524,17,Yard (Main)
67725,46510,17,Yard (Main)
67724,46522,17,Yard (Main)
67723,46523,17,Yard (Main)
67724,46510,17,Yard (Main)
67723,46522,17,Yard (Main)
67724,46511,17,Yard (Main)
67723,46521,17,Yard (Main)
67724,46512,17,Yard (Main)
67723,46520,17,Yard (Main)
67723,46512,17,Yard (Main)
67723,46519,17,Yard (Main)
67723,46513,17,Yard (Main)
67722,46519,17,Yard (Main)
67722,46513,17,Yard (Main)
67722,46518,17,Yard (Main)
67722,46514,17,Yard (Main)
67721,46518,17,Yard (Main)
67721,46514,17,Yard (Main)
67720,46518,17,Yard (Main)
67721,46515,17,Yard (Main)
67720,46517,17,Yard (Main)
67720,46515,17,Yard (Main)
67720,46516,17,Yard (Main)
67719,46517,17,Yard (Main)
